Zone,Org Dist,AC,Mandal,LB Name,Ward,Ward Number,Houses,Total Voters,Female,Male,Transgender,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Pathanamthitta,Elanthoor,BHAGAWATHIKKUNNU,7,261,923,483,440,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Pathanamthitta,Elanthoor,VARIYAPURAM,8,284,918,506,412,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Pathanamthitta,Elanthoor,AREECKAL,9,283,1070,592,478,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Pathanamthitta,Elanthoor,MANMBHAGOM,10,216,846,452,394,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Pathanamthitta,Elanthoor,VALIYAVATTOM,11,267,868,464,404,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Pathanamthitta,Elanthoor,Elanthoor WEST,12,307,990,531,459,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Pathanamthitta,Elanthoor,Elanthoor,13,261,953,505,448,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Pathanamthitta,Elanthoor,PULINTHITTA,14,239,751,409,342,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,KACHERIPPADI,1,214,726,390,336,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,VAZHAKKUNNAM,2,193,614,335,279,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,KATTOOR,3,214,746,402,344,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,PUTHAMON,4,253,761,394,367,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,CHACKAPPALAM,5,255,813,437,376,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,MEKKOZHOOR,6,217,735,392,343,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,MANJARAMALA,7,208,745,384,361,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,CHARALEL,8,231,909,454,455,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,KUDILUMUKKU,9,226,743,407,336,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,ANTHYALAMKAVU,10,289,929,511,418,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,VAZHAKUNNAM SOUTH,11,171,800,431,369,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,KATTOOR PETTA,12,203,717,402,315,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,KOTTANELOOR,13,240,768,402,366,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Cherukole GRAMAPANCHAYATHH,CHANMANKAL,14,232,877,476,401,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,KEEZHUKARA,1,232,763,422,341,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,MELUKARA,2,219,709,392,317,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,MELUR KIZHAKKU,3,228,684,365,319,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,COLLEGE WARD,4,221,720,388,332,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,PAMPADIMON,5,239,744,387,357,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,KURANGUMALA,6,274,848,456,392,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,KOZHENCHERRY EAST,7,247,747,402,345,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,CHEKKULAM,8,263,778,415,363,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,VANCHITHRAMALA,9,241,702,368,334,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,THEKKEMALASOUTH,10,216,654,340,314,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,KUNNATHUKARA,11,241,765,402,363,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,Panchayath Stadium Ward,12,205,610,340,270,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,KOZHENCHERRY TOWN SOUTH,13,211,696,383,313,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Kozhanchery GRAMAPANCHAYATHH,KOZHENCHERRY TOWN NORTH,14,154,504,265,239,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,MALLAPPUZHASERY VADAKKU,1,203,655,368,287,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,PERAPPOORU,2,208,719,371,348,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,ONTHEKKADU VADAKKU,3,235,749,395,354,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,ONTHEKKADU,4,206,684,364,320,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,KARTHAVYAM,5,199,779,420,359,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,KARAMVELY,6,220,765,416,349,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,NELLIKKALA,7,229,743,409,334,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,PUNNAKKADU,9,171,760,408,352,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,KUZHIKKALA KIZHAKKU,10,184,629,323,306,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,KUZHIKKALA PADINJARU,11,213,716,378,338,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,KURUNTHAR,12,236,788,424,364,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,KANJIRAVELI,13,212,690,376,314,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Mallappuzhassery GRAMAPANCHAYATHH,MALLAPPUZHASERY SOUTH,14,208,671,347,324,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,VALIKULAM,1,340,1130,624,506,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,KANAMUKKU,2,314,989,528,461,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,MADATHUMPADI,3,315,966,543,423,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,ALLUNGAL,4,303,1033,565,468,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,ANTHYALANKAVU,5,288,990,539,451,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,KALLELI,6,326,1079,562,517,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,ELAPPUNGAL,7,308,1045,561,484,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,KALLOORMA,8,264,915,492,423,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,KADAMMANITTA,9,368,1156,641,515,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,MADUMECHIL,10,327,967,519,448,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,THONNYAMALA,11,292,1049,578,471,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,KANDUMKUZHI,12,319,967,528,439,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,MAHANIMALA,13,300,941,517,424,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Aranmula,Aranmula,Naranganam GRAMAPANCHAYATHH,THEKKEBHAGAM,14,340,1206,695,511,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,PANAVELIKUZHI,1,320,1164,623,541,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,MAKKAPUZHA,2,368,1164,647,517,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,Vakathanam,3,370,1171,624,547,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,Kannamkara,4,377,1287,684,603,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,MANMARUTHY SOUTH,5,413,1369,707,662,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,NEERATTUKAV,6,361,1168,592,576,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,KARIKULAM,7,376,1156,590,566,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,KANJIRATHAMALA,8,373,1199,644,555,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,OZHUVANPARA,9,391,1290,701,589,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,MUKKALUMON,10,370,1179,627,552,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,MOTHIRAVAYAL,11,415,1312,663,649,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,IYTHALA,12,395,1278,687,591,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,COLLEGETHADOM,13,395,1276,675,601,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,ATTINBHAGAM,14,316,1054,555,499,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,ITTIYAPARA,15,387,1293,706,587,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,POOZHIKUNNU,16,363,1257,686,571,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Pazhavangadi GRAMAPANCHAYATHH,MANMARUTHY,17,288,1104,603,501,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,THOTTAMON,1,244,748,392,356,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,MUNDAPUZHA,2,235,723,399,324,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,ANAPPARAMALA,3,232,744,388,356,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,Vaikom,4,255,800,433,367,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,PALCHUVADU,5,213,701,377,324,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,PUTHUSSERIMALA PADINJARU,6,274,839,454,385,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,PUTHUSSERIMALA KIZHAKKU,7,276,876,476,400,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,KARIMKUTTICKAL,8,264,786,408,378,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,INCHOLIL,9,263,779,419,360,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,UTHIMOODU,10,281,960,519,441,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,VALIYAKALUNGU,11,258,765,394,371,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,MANDHIRAM,12,244,786,432,354,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,THEKKEPPURAM,13,287,899,484,415,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni GRAMAPANCHAYATHH,BLOCKPADI,14,257,812,432,380,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,NELLICKAMON,1,291,1000,539,461,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,ChavaraM PLAVU,2,348,1118,586,532,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,MARATHARA,3,282,987,505,482,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,VALIYA KAVU,4,255,911,501,410,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,ETTICHUVADU,5,304,1141,593,548,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,PULLOLI,6,343,1178,605,573,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,KARIMKUTTY,7,240,760,400,360,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,ANGADI TOWN,8,327,856,463,393,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,MENAMTHOTTAM,9,271,988,542,446,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,PULLOOPRARTH,10,184,604,319,285,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,PULLOOPRAM SOUTH,11,244,772,405,367,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,VARAVOOR,12,241,914,488,426,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ayiroor,Ranni Angadi GRAMAPANCHAYATHH,POOVANMALA,13,264,1321,691,630,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,MUKKAM,1,349,1089,582,507,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,PERUNAD,2,329,1057,576,481,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,MADATHUMMOOZHY,3,313,1034,564,470,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,PUTHUKADAU,4,312,1057,546,511,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,ARAYANJILIMON,5,389,1102,552,550,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,THULAPPALLY,6,328,967,481,486,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,NARANAMTHODU,7,391,1192,601,591,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,KISSUMAM,8,331,1071,511,560,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,SABARIMALA,9,449,1167,622,545,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,MANAKKAYAM,10,100,280,154,126,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,KANNNUMON,11,380,1139,598,541,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,NEDUMON,12,325,957,510,447,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,MAMPARA,13,317,998,532,466,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,KAKKADU,14,275,1030,552,478,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,MADAMON KIZHAKKU,15,314,1100,586,514,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Ranni Perunadu Grama Panchayat,MADAMON,16,276,988,511,477,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,CHERUKULANJI,1,428,1256,626,630,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,KARIMPANAKUZHY,2,371,1278,680,598,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,VALIKULAM,3,382,1269,659,610,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,VADASERIKKARA,4,338,1069,568,501,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,BOUNDARY,5,342,1102,588,514,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,PEZHUMPARA,6,369,1169,630,539,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,AREEKKAKAVU,7,408,1310,683,627,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,MANIYAR,8,305,1026,539,487,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,KUMPALATHAMON,9,275,952,475,477,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,THALACHIRA,10,317,1149,605,544,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,THEKKUMMALA,11,302,1029,550,479,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,EDATHARA,12,370,1137,607,530,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,NARIKUTHY,13,281,972,528,444,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,KUMPALAMPOIKA,14,284,892,469,423,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,KANMPALAM,15,199,941,500,441,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Ranni,Ranni,Vadasserikkara GRAMAPANCHAYATHH,EDAKKULAM,16,286,880,467,413,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,PAMPINI,1,298,921,487,434,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,PANYAR,2,311,998,510,488,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,MANAKKAYAM,3,275,899,477,422,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,CHITTAR PAZHAYASTAND,4,281,944,510,434,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,CHITTURE,5,292,902,494,408,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,CHITTAR THOTTAM,6,302,898,471,427,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,MEENKUZHY,7,330,1173,627,546,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,KULANGARAVALLEY,8,346,1099,602,497,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,VAYYATTUPUZHA,9,371,1207,635,572,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,MANPILAVU,10,277,958,467,491,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,NEELIPILAVU,11,342,1056,548,508,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,KATTACHIRA,12,284,788,418,370,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,CHITTAR THEKKEKKARA,13,250,761,401,360,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Chittar GRAMAPANCHAYATHH,KODUMUDI,14,396,914,463,451,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Seethathodu,KOTTAMONPARA,1,306,965,510,455,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Seethathodu,PALATHADIYAR,2,273,823,418,405,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Seethathodu,gavi,3,240,665,320,345,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Seethathodu,ANGAMOOZHI,4,364,1056,547,509,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Seethathodu,VALUPARA,5,327,1053,524,529,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Seethathodu,KAMBILINE,6,295,994,483,511,0,,,,,,,,,,,,,
Thiruvananthapuram,Pathanamthitta,Konni,Chittar,Seethathodu,KOCHUKOYICKAL,7,264,882,441,441,0,,,,,,,,,,,,,
